IF,THEN,Support,Confidence,Lift
"['newspapers', 'whole milk']",yogurt,0.0066090493136756485,0.241635687732342,1.732133373795615
"['rolls/buns', 'yogurt']",other vegetables,0.011489578037620742,0.3343195266272189,1.7278153149651596
"['citrus fruit', 'sausage']",whole milk,0.00498220640569395,0.44144144144144143,1.7276468669226328
['ham'],whole milk,0.011489578037620742,0.44140625,1.727509139972145
['soft cheese'],whole milk,0.0075241484494153535,0.44047619047619047,1.7238692134235305
['detergent'],other vegetables,0.006405693950177936,0.3333333333333333,1.7227185146260293
['sliced cheese'],whole milk,0.010777834265378749,0.43983402489626555,1.7213560027277242
"['soda', 'yogurt']",rolls/buns,0.00864260294865277,0.3159851301115242,1.7179180512143946
['soft cheese'],rolls/buns,0.005388917132689374,0.31547619047619047,1.7151510963700016
['processed cheese'],other vegetables,0.005490594814438231,0.3312883435582822,1.7121496893829249
"['root vegetables', 'soda']",whole milk,0.00813421453990849,0.4371584699453552,1.710884819702574
"['fruit/vegetable juice', 'tropical fruit']",whole milk,0.005998983223182512,0.43703703703703706,1.7104095739193232
"['bottled water', 'citrus fruit']",whole milk,0.005897305541433655,0.43609022556390975,1.7067040861205938
['pip fruit'],yogurt,0.017996949669547534,0.23790322580645162,1.7053777156023697
"['chocolate', 'whole milk']",other vegetables,0.005490594814438231,0.32926829268292684,1.701709752252541
"['sausage', 'whole milk']",rolls/buns,0.009354346720894764,0.3129251700680272,1.7012819500381688
"['bottled water', 'other vegetables']",whole milk,0.010777834265378749,0.4344262295081967,1.7001917895794327
"['bottled water', 'tropical fruit']",whole milk,0.008032536858159633,0.4340659340659341,1.6987817196730843
['root vegetables'],yogurt,0.025826131164209457,0.23694029850746268,1.6984750989948219
"['pastry', 'soda']",yogurt,0.00498220640569395,0.23671497584541062,1.6968599033816423
['sliced cheese'],rolls/buns,0.007625826131164209,0.3112033195020747,1.691920755833557
['mustard'],whole milk,0.005185561769191663,0.4322033898305085,1.691492375241962
"['chocolate', 'other vegetables']",whole milk,0.005490594814438231,0.432,1.6906963788300835
"['newspapers', 'other vegetables']",whole milk,0.008337569903406202,0.43157894736842106,1.6890485266090014
"['newspapers', 'tropical fruit']",whole milk,0.005083884087442806,0.43103448275862066,1.6869176832196713
['white bread'],other vegetables,0.013726487036095577,0.32608695652173914,1.685268112134159
"['newspapers', 'yogurt']",whole milk,0.0066090493136756485,0.4304635761589404,1.6846833551624267
['napkins'],yogurt,0.012302999491611592,0.23495145631067962,1.684218347533188
"['citrus fruit', 'rolls/buns']",whole milk,0.007219115404168785,0.4303030303030303,1.6840550350299655
"['bottled water', 'yogurt']",rolls/buns,0.0071174377224199285,0.30973451327433627,1.683935289139357
"['dessert', 'other vegetables']",whole milk,0.00498220640569395,0.4298245614035088,1.6821824756878265
"['other vegetables', 'white bread']",whole milk,0.005897305541433655,0.42962962962962964,1.6814195811410295
['long life bakery product'],yogurt,0.008744280630401627,0.23369565217391305,1.6752162821650396
['onions'],yogurt,0.007219115404168785,0.23278688524590163,1.668701906992305
['frozen fish'],whole milk,0.00498220640569395,0.4260869565217391,1.6675548019861932
['curd'],other vegetables,0.017183528215556684,0.32251908396946566,1.666828791823276
"['other vegetables', 'shopping bags']",yogurt,0.005388917132689374,0.2324561403508772,1.666331006086645
"['other vegetables', 'soda']",whole milk,0.013929842399593289,0.4254658385093168,1.6651239640824234
['frozen vegetables'],whole milk,0.02043721403152008,0.4249471458773784,1.663093983169127
"['sausage', 'yogurt']",rolls/buns,0.005998983223182512,0.30569948186528495,1.6619980122416127
['candy'],soda,0.00864260294865277,0.2891156462585034,1.657989726502846
['processed cheese'],whole milk,0.007015760040671073,0.4233128834355828,1.6566980535570859
['cake bar'],whole milk,0.005592272496187087,0.4230769230769231,1.6557745875294618
"['chocolate', 'rolls/buns']",whole milk,0.00498220640569395,0.4224137931034483,1.653179329555278
"['domestic eggs', 'rolls/buns']",whole milk,0.0066090493136756485,0.42207792207792205,1.6518648482436782
"['sausage', 'soda']",yogurt,0.005592272496187087,0.2301255230125523,1.6496242848603875
['sugar'],other vegetables,0.010777834265378749,0.3183183183183183,1.6451185815347664
"['bottled water', 'yogurt']",whole milk,0.009659379766141332,0.42035398230088494,1.645117953015998
"['rolls/buns', 'tropical fruit']",other vegetables,0.007829181494661922,0.3181818181818182,1.644413127597573
"['other vegetables', 'rolls/buns']",whole milk,0.017895271987798677,0.4200477326968974,1.6439193995519241
"['pastry', 'whole milk']",other vegetables,0.010574478901881037,0.3180428134556575,1.6436947295514404
"['brown bread', 'rolls/buns']",whole milk,0.0052872394509405184,0.41935483870967744,1.641207655674364
"['other vegetables', 'soda']",rolls/buns,0.009862735129639044,0.30124223602484473,1.637765279880789
"['domestic eggs', 'soda']",whole milk,0.005185561769191663,0.4180327868852459,1.6360336088405862
"['sausage', 'yogurt']",soda,0.005592272496187087,0.2849740932642487,1.6342391879031404
"['chicken', 'whole milk']",rolls/buns,0.0052872394509405184,0.30057803468208094,1.6341542128790854
"['rolls/buns', 'whole milk']",other vegetables,0.017895271987798677,0.31597845601436264,1.6330258091966667
['cream cheese '],whole milk,0.016471784443314694,0.4153846153846154,1.6256695950289264
"['chocolate', 'whole milk']",rolls/buns,0.00498220640569395,0.29878048780487804,1.6243814801332093
"['tropical fruit', 'yogurt']",rolls/buns,0.008744280630401627,0.2986111111111111,1.6234606289539955
['butter milk'],whole milk,0.011591255719369599,0.41454545454545455,1.622385414028868
"['bottled water', 'whole milk']",other vegetables,0.010777834265378749,0.3136094674556213,1.620782507843424
['domestic eggs'],yogurt,0.014336553126588714,0.22596153846153846,1.6197753139717423
['margarine'],whole milk,0.024199288256227757,0.4131944444444444,1.6170980346641903
"['rolls/buns', 'soda']",yogurt,0.00864260294865277,0.22546419098143236,1.6162101445352672
"['pip fruit', 'tropical fruit']",whole milk,0.008439247585155059,0.4129353233830846,1.6160839257750246
"['root vegetables', 'shopping bags']",whole milk,0.0052872394509405184,0.4126984126984127,1.6151567405049299
"['pastry', 'yogurt']",soda,0.00498220640569395,0.28160919540229884,1.6149425287356323
"['bottled water', 'rolls/buns']",soda,0.00681240467717336,0.2815126050420168,1.6143886125878923
['dessert'],other vegetables,0.011591255719369599,0.31232876712328766,1.6141636493208273
['yogurt'],other vegetables,0.04341637010676157,0.3112244897959184,1.6084565723294046
['other vegetables'],yogurt,0.04341637010676157,0.22438255386232264,1.6084565723294046
"['shopping bags', 'whole milk']",other vegetables,0.007625826131164209,0.3112033195020747,1.608347160957911
['hard cheese'],whole milk,0.010066090493136757,0.4107883817427386,1.6076815497174028
"['bottled water', 'tropical fruit']",soda,0.005185561769191663,0.2802197802197802,1.6069746579950666
['brown bread'],yogurt,0.014539908490086425,0.22413793103448276,1.606703026038001
['chicken'],whole milk,0.01759023894255211,0.4099526066350711,1.6044106192821026
"['bottled water', 'other vegetables']",rolls/buns,0.007320793085917641,0.29508196721311475,1.604273713400212
['beef'],yogurt,0.011692933401118455,0.22286821705426357,1.5976012498022465
"['beef', 'other vegetables']",rolls/buns,0.005795627859684799,0.29381443298969073,1.5973825032911046
['berries'],other vegetables,0.010269445856634469,0.308868501529052,1.5962804585066874
"['pastry', 'rolls/buns']",whole milk,0.008540925266903915,0.4077669902912621,1.5958568840089788
"['shopping bags', 'whole milk']",soda,0.00681240467717336,0.27800829875518673,1.5942924887797443
"['bottled water', 'fruit/vegetable juice']",whole milk,0.005795627859684799,0.40714285714285714,1.5934142459212097
['hygiene articles'],yogurt,0.007320793085917641,0.2222222222222222,1.5929705215419496
['UHT-milk'],yogurt,0.007422470767666497,0.22188449848024316,1.5905495936976612
['white bread'],whole milk,0.01708185053380783,0.4057971014492754,1.5881474304630416
"['frankfurter', 'whole milk']",rolls/buns,0.005998983223182512,0.29207920792079206,1.5879485958546105
['pasta'],whole milk,0.006100660904931368,0.40540540540540543,1.586614469622826
['beef'],whole milk,0.02125063548551093,0.4050387596899225,1.5851795469758803
"['bottled water', 'tropical fruit']",rolls/buns,0.005388917132689374,0.29120879120879123,1.5832163966492323
"['brown bread', 'soda']",whole milk,0.005083884087442806,0.4032258064516129,1.578084284302273
['tropical fruit'],whole milk,0.04229791560752415,0.40310077519379844,1.5775949558420244
"['soda', 'yogurt']",other vegetables,0.008337569903406202,0.3048327137546468,1.57542287954648
"['newspapers', 'whole milk']",other vegetables,0.008337569903406202,0.3048327137546468,1.57542287954648
['semi-finished bread'],whole milk,0.0071174377224199285,0.40229885057471265,1.5744565043383598
['oil'],whole milk,0.01128622267412303,0.40217391304347827,1.57396754269105
['yogurt'],whole milk,0.05602440264361973,0.40160349854227406,1.5717351405345263
['whole milk'],yogurt,0.05602440264361973,0.2192598487863112,1.5717351405345263
['frozen meals'],yogurt,0.0062023385866802234,0.21863799283154123,1.5672774486138537
['pot plants'],whole milk,0.006914082358922217,0.4,1.5654596100278553
"['bottled water', 'rolls/buns']",other vegetables,0.007320793085917641,0.3025210084033613,1.5634756267194214
['chocolate'],soda,0.013523131672597865,0.2725409836065574,1.5629391100702579
"['fruit/vegetable juice', 'yogurt']",soda,0.005083884087442806,0.2717391304347826,1.5583407275953858
"['beef', 'root vegetables']",rolls/buns,0.00498220640569395,0.28654970760233917,1.5578863318236627
['pip fruit'],whole milk,0.030096593797661414,0.3978494623655914,1.5570431605115762
['pickled vegetables'],whole milk,0.0071174377224199285,0.3977272727272727,1.5565649531526968
"['bottled beer', 'rolls/buns']",whole milk,0.005388917132689374,0.39552238805970147,1.5479358084230654
"['shopping bags', 'whole milk']",yogurt,0.0052872394509405184,0.2157676348547718,1.5467016682191546
"['butter', 'other vegetables']",rolls/buns,0.0056939501779359435,0.28426395939086296,1.5454593922659685
"['newspapers', 'other vegetables']",rolls/buns,0.005490594814438231,0.28421052631578947,1.5451688923802043
['white bread'],yogurt,0.009049313675648195,0.21497584541062803,1.5410258306221039
"['other vegetables', 'sausage']",soda,0.007219115404168785,0.2679245283018868,1.5364651520985753
"['sausage', 'soda']",other vegetables,0.007219115404168785,0.29707112970711297,1.535309805921942
"['pastry', 'soda']",whole milk,0.008235892221657347,0.391304347826087,1.5314278793750757
['onions'],whole milk,0.012099644128113879,0.3901639344262295,1.5269647015845473
['dessert'],soda,0.009862735129639044,0.26575342465753427,1.524014537321778
"['root vegetables', 'tropical fruit']",rolls/buns,0.005897305541433655,0.28019323671497587,1.5233280724664386
['hygiene articles'],whole milk,0.012811387900355872,0.3888888888888889,1.5219746208604144
['brown bread'],whole milk,0.02521606507371632,0.3887147335423197,1.5212930379581038
"['pork', 'whole milk']",rolls/buns,0.0062023385866802234,0.2798165137614679,1.5212799407650837
"['root vegetables', 'yogurt']",rolls/buns,0.007219115404168785,0.2795275590551181,1.519708979163674
"['newspapers', 'whole milk']",rolls/buns,0.007625826131164209,0.2788104089219331,1.5158100451891716
"['bottled beer', 'bottled water']",whole milk,0.006100660904931368,0.3870967741935484,1.5149609129301824
['semi-finished bread'],other vegetables,0.005185561769191663,0.29310344827586204,1.5148042111366806
['whole milk'],other vegetables,0.07483477376715811,0.29287703939514526,1.5136340948246207
['other vegetables'],whole milk,0.07483477376715811,0.38675775091960063,1.5136340948246207
"['chicken', 'other vegetables']",rolls/buns,0.00498220640569395,0.2784090909090909,1.5136281973968542
['specialty bar'],soda,0.007219115404168785,0.26394052044609667,1.5136180866398607
"['newspapers', 'rolls/buns']",whole milk,0.007625826131164209,0.3865979381443299,1.5130086437124888
['beverages'],yogurt,0.005490594814438231,0.2109375,1.5120774872448979
['meat'],whole milk,0.0099644128113879,0.3858267716535433,1.5099905687276554
"['whole milk', 'yogurt']",rolls/buns,0.015556685307574987,0.2776769509981851,1.5096477684174407
"['pastry', 'rolls/buns']",other vegetables,0.006100660904931368,0.2912621359223301,1.5052880224887635
"['fruit/vegetable juice', 'rolls/buns']",whole milk,0.005592272496187087,0.38461538461538464,1.5052496250267837
['pork'],whole milk,0.022165734621250637,0.3844797178130511,1.504718672778097
['fruit/vegetable juice'],other vegetables,0.021047280122013217,0.2911392405063291,1.5046528798632406
"['frankfurter', 'rolls/buns']",other vegetables,0.005592272496187087,0.291005291005291,1.5039606080068508
['bottled water'],soda,0.028978139298423997,0.2621895124195032,1.5035765916302126
['hygiene articles'],other vegetables,0.009557702084392475,0.29012345679012347,1.499403151618951
"['soda', 'yogurt']",whole milk,0.01047280122013218,0.3828996282527881,1.4985347568110507
['sausage'],yogurt,0.019623792577529234,0.20887445887445888,1.4972888506051771
"['rolls/buns', 'sausage']",other vegetables,0.008845958312150484,0.28903654485049834,1.4937858216524706
['brown bread'],other vegetables,0.018708693441789527,0.2884012539184953,1.4905025393002633
['bottled water'],yogurt,0.022979156075241484,0.20791168353265868,1.4903873232825788
['cat food'],whole milk,0.008845958312150484,0.3799126637554585,1.4868448261181593
['sausage'],soda,0.024300965937976614,0.25865800865800864,1.483324498630621
['butter milk'],rolls/buns,0.007625826131164209,0.2727272727272727,1.4827378260214081
['sausage'],other vegetables,0.026944585663446874,0.28679653679653677,1.4822091116100575
['misc. beverages'],soda,0.007320793085917641,0.25806451612903225,1.4799210006583279
"['newspapers', 'other vegetables']",soda,0.00498220640569395,0.2578947368421053,1.4789473684210526
"['other vegetables', 'sausage']",whole milk,0.010167768174885612,0.37735849056603776,1.4768486887055234
"['pastry', 'rolls/buns']",soda,0.005388917132689374,0.25728155339805825,1.4754309490786608
['long life bakery product'],other vegetables,0.010676156583629894,0.28532608695652173,1.474609598117389
['napkins'],whole milk,0.019725470259278087,0.3766990291262136,1.4742677880844848
['salty snack'],other vegetables,0.010777834265378749,0.2849462365591398,1.472646472180315
"['chocolate', 'soda']",whole milk,0.005083884087442806,0.37593984962406013,1.471296625966029
"['soda', 'tropical fruit']",whole milk,0.007829181494661922,0.375609756097561,1.4700047557578637
"['other vegetables', 'pastry']",rolls/buns,0.006100660904931368,0.2702702702702703,1.4693798275887826
['chewing gum'],soda,0.005388917132689374,0.2560386473429952,1.4683032633343194
"['citrus fruit', 'pip fruit']",whole milk,0.005185561769191663,0.375,1.4676183844011141
['meat'],yogurt,0.0052872394509405184,0.2047244094488189,1.4675397718142373
"['other vegetables', 'whole milk', 'yogurt']",rolls/buns,0.005998983223182512,0.2694063926940639,1.4646831797380426
"['pip fruit', 'soda']",whole milk,0.00498220640569395,0.37404580152671757,1.4638839864764295
['sugar'],yogurt,0.006914082358922217,0.2042042042042042,1.4638107495250352
['pastry'],whole milk,0.033248601931875954,0.3737142857142857,1.4625865499403101
['fruit/vegetable juice'],soda,0.01840366039654296,0.2545710267229255,1.4598869083498383
"['napkins', 'whole milk']",rolls/buns,0.0052872394509405184,0.26804123711340205,1.4572612310725865
['meat'],rolls/buns,0.006914082358922217,0.2677165354330709,1.455495923706054
"['citrus fruit', 'yogurt']",rolls/buns,0.005795627859684799,0.2676056338028169,1.4548929842181892
"['other vegetables', 'root vegetables', 'whole milk']",rolls/buns,0.0062023385866802234,0.2675438596491228,1.4545571363455625
['dessert'],whole milk,0.013726487036095577,0.3698630136986301,1.447514022970962
['cat food'],other vegetables,0.006507371631926792,0.2794759825327511,1.444375348507413
['ham'],rolls/buns,0.006914082358922217,0.265625,1.4441248618021005
['frankfurter'],other vegetables,0.016471784443314694,0.2793103448275862,1.44351930708319
['citrus fruit'],whole milk,0.030503304524656837,0.36855036855036855,1.4423767905662055
['fruit/vegetable juice'],whole milk,0.026639552618200304,0.36849507735583686,1.4421604002366317
"['rolls/buns', 'yogurt']",soda,0.00864260294865277,0.2514792899408284,1.4421567443545467
"['shopping bags', 'tropical fruit']",whole milk,0.00498220640569395,0.3684210526315789,1.4418706934467085
"['domestic eggs', 'other vegetables']",rolls/buns,0.005897305541433655,0.2648401826484018,1.4398580410984145
"['other vegetables', 'yogurt']",rolls/buns,0.011489578037620742,0.2646370023419204,1.4387534096366978
"['newspapers', 'rolls/buns']",other vegetables,0.005490594814438231,0.27835051546391754,1.4385587596361686
"['bottled beer', 'whole milk']",rolls/buns,0.005388917132689374,0.263681592039801,1.4335591253241806
['shopping bags'],soda,0.024605998983223184,0.24974200206398348,1.4321939302036606
"['margarine', 'other vegetables']",rolls/buns,0.005185561769191663,0.26288659793814434,1.429236976628883
['waffles'],soda,0.009557702084392475,0.24867724867724866,1.4260878954756506
['napkins'],other vegetables,0.01443823080833757,0.2757281553398058,1.4250059946226958
"['pastry', 'whole milk']",soda,0.008235892221657347,0.24770642201834864,1.4205205017786933
['salty snack'],soda,0.009354346720894764,0.24731182795698925,1.4182576256308974
['long life bakery product'],whole milk,0.013523131672597865,0.36141304347826086,1.4144438052561463
"['bottled water', 'rolls/buns']",whole milk,0.008744280630401627,0.36134453781512604,1.414175698134407
['hamburger meat'],rolls/buns,0.00864260294865277,0.2599388379204893,1.413210873934777
"['root vegetables', 'whole milk']",rolls/buns,0.012709710218607015,0.2598752598752599,1.412865218835368
['beef'],rolls/buns,0.01362480935434672,0.2596899224806202,1.4118575940281364
"['tropical fruit', 'whole milk']",rolls/buns,0.010981189628876462,0.25961538461538464,1.4114523536165327
"['soda', 'tropical fruit']",rolls/buns,0.005388917132689374,0.25853658536585367,1.4055872399520013
"['other vegetables', 'pork']",rolls/buns,0.005592272496187087,0.25821596244131456,1.4038441075789545
"['other vegetables', 'root vegetables']",rolls/buns,0.012201321809862735,0.2575107296137339,1.4000099644837327
"['rolls/buns', 'shopping bags']",other vegetables,0.0052872394509405184,0.2708333333333333,1.3997087931336485
['white bread'],soda,0.010269445856634469,0.24396135265700483,1.399043675441191
['ice cream'],soda,0.006100660904931368,0.24390243902439024,1.398705823792932
"['pastry', 'whole milk']",rolls/buns,0.008540925266903915,0.25688073394495414,1.3965848636531917
"['other vegetables', 'pastry']",soda,0.005490594814438231,0.24324324324324326,1.3949255377826806
"['shopping bags', 'soda']",rolls/buns,0.00630401626842908,0.256198347107438,1.3928749274746561
"['pastry', 'soda']",rolls/buns,0.005388917132689374,0.2560386473429952,1.3920066869089869
['berries'],whole milk,0.01179461108286731,0.3547400611620795,1.388328094520116
"['bottled water', 'whole milk']",rolls/buns,0.008744280630401627,0.25443786982248523,1.3833037311797358
['frozen meals'],other vegetables,0.0075241484494153535,0.26523297491039427,1.3707652697024317
['margarine'],rolls/buns,0.014743263853584139,0.2517361111111111,1.3686150651065658
['cream cheese '],rolls/buns,0.0099644128113879,0.2512820512820513,1.3661464755992119
['frankfurter'],whole milk,0.020538891713268937,0.3482758620689655,1.3630294880414944
['frozen meals'],whole milk,0.009862735129639044,0.34767025089605735,1.360659338465071
"['shopping bags', 'yogurt']",whole milk,0.0052872394509405184,0.3466666666666667,1.356731662024141
['pastry'],soda,0.021047280122013217,0.23657142857142857,1.3566647230320699
['waffles'],other vegetables,0.010066090493136757,0.2619047619047619,1.353564547206166
"['frozen vegetables', 'whole milk']",rolls/buns,0.005083884087442806,0.24875621890547264,1.3524142691737553
"['pastry', 'soda']",other vegetables,0.005490594814438231,0.2608695652173913,1.3482144897073272
['newspapers'],rolls/buns,0.019725470259278087,0.24713375796178344,1.3435934270614371
['domestic eggs'],rolls/buns,0.015658362989323844,0.2467948717948718,1.3417510028206543
['newspapers'],whole milk,0.027351296390442297,0.34267515923566877,1.341110302858258
['red/blush wine'],other vegetables,0.00498220640569395,0.25925925925925924,1.339892178042467
['yogurt'],rolls/buns,0.03436705643111337,0.24635568513119532,1.339363274331291
"['other vegetables', 'shopping bags']",soda,0.005388917132689374,0.2324561403508772,1.3330648048693161
"['rolls/buns', 'soda']",other vegetables,0.009862735129639044,0.2572944297082228,1.3297376333055024
"['other vegetables', 'rolls/buns']",soda,0.009862735129639044,0.2315035799522673,1.3276021625834105
['chocolate'],other vegetables,0.012709710218607015,0.25614754098360654,1.3238103339851657
"['whipped/sour cream', 'whole milk']",rolls/buns,0.007829181494661922,0.24290220820189273,1.3205877377919375
['butter'],rolls/buns,0.013421453990849009,0.24220183486238533,1.3167800143015806
"['bottled water', 'other vegetables']",soda,0.0056939501779359435,0.22950819672131148,1.3161592505854802
['chocolate'],whole milk,0.016675139806812404,0.3360655737704918,1.3152427051463536
['napkins'],soda,0.011997966446365024,0.229126213592233,1.313968694273826
"['fruit/vegetable juice', 'whole milk']",soda,0.006100660904931368,0.22900763358778625,1.3132886742483254
['pastry'],other vegetables,0.02257244534824606,0.2537142857142857,1.3112348922753547
"['domestic eggs', 'other vegetables']",soda,0.005083884087442806,0.228310502283105,1.3092908396235206
['hard cheese'],rolls/buns,0.005897305541433655,0.24066390041493776,1.3084187178446174
['UHT-milk'],soda,0.007625826131164209,0.22796352583586627,1.307301035915886
"['butter', 'whole milk']",rolls/buns,0.0066090493136756485,0.23985239852398524,1.3040068211627391
"['other vegetables', 'whole milk']",rolls/buns,0.017895271987798677,0.2391304347826087,1.3000817170187708
"['fruit/vegetable juice', 'soda']",whole milk,0.006100660904931368,0.3314917127071823,1.2973422182551284
['waffles'],rolls/buns,0.009150991357397052,0.23809523809523808,1.2944536576377372
['candy'],rolls/buns,0.0071174377224199285,0.23809523809523808,1.294453657637737
"['tropical fruit', 'yogurt']",soda,0.0066090493136756485,0.22569444444444445,1.2942885487528346
['waffles'],whole milk,0.012709710218607015,0.3306878306878307,1.2941961061738219
['chocolate'],rolls/buns,0.01179461108286731,0.23770491803278687,1.2923316024612819
"['other vegetables', 'shopping bags']",whole milk,0.007625826131164209,0.32894736842105265,1.2873845477202754
"['sausage', 'whole milk']",soda,0.006710726995424504,0.22448979591836735,1.2873802582257394
"['citrus fruit', 'whole milk']",rolls/buns,0.007219115404168785,0.23666666666666666,1.2866869356919106
['grapes'],whole milk,0.007320793085917641,0.32727272727272727,1.2808305900227905
['pastry'],rolls/buns,0.02094560244026436,0.23542857142857143,1.2799557766721943
"['bottled water', 'soda']",rolls/buns,0.00681240467717336,0.23508771929824562,1.278102664067576
['tropical fruit'],rolls/buns,0.024605998983223184,0.23449612403100775,1.274886334906004
"['other vegetables', 'whipped/sour cream']",rolls/buns,0.006710726995424504,0.2323943661971831,1.263459696821059
['berries'],soda,0.007320793085917641,0.22018348623853212,1.2626848904699495
['coffee'],whole milk,0.018708693441789527,0.3222416812609457,1.261140841703701
['UHT-milk'],other vegetables,0.00813421453990849,0.24316109422492402,1.256694357174003
"['rolls/buns', 'tropical fruit']",soda,0.005388917132689374,0.2190082644628099,1.2559453533479505
"['bottled water', 'whole milk']",soda,0.0075241484494153535,0.21893491124260356,1.2555246950851349
['frozen meals'],soda,0.0062023385866802234,0.21863799283154123,1.2538219588910833
['newspapers'],other vegetables,0.019318759532282664,0.24203821656050956,1.2508911507475624
['sausage'],whole milk,0.0298932384341637,0.3181818181818182,1.2452519625221574
"['other vegetables', 'shopping bags']",rolls/buns,0.0052872394509405184,0.22807017543859648,1.2399503457372008
['sugar'],soda,0.007320793085917641,0.21621621621621623,1.239933811362383
"['curd', 'whole milk']",rolls/buns,0.005897305541433655,0.22568093385214008,1.2269607431928122
['chicken'],rolls/buns,0.009659379766141332,0.22511848341232227,1.2239028658707514
"['frankfurter', 'rolls/buns']",whole milk,0.005998983223182512,0.31216931216931215,1.221721124228088
['hygiene articles'],soda,0.007015760040671073,0.21296296296296297,1.2212773998488282
['meat'],soda,0.005490594814438231,0.2125984251968504,1.2191868873533664
['bottled water'],whole milk,0.03436705643111337,0.3109475620975161,1.2169396232507244
['shopping bags'],other vegetables,0.023182511438739197,0.23529411764705882,1.21603659855955
['napkins'],rolls/buns,0.011692933401118455,0.22330097087378642,1.2140215857068486
['root vegetables'],rolls/buns,0.024300965937976614,0.22294776119402984,1.2121012887469782
['bottled beer'],soda,0.016980172852058974,0.21085858585858586,1.2092094413522985
['whole milk'],rolls/buns,0.05663446873411286,0.2216474333465977,1.2050317893663838
['rolls/buns'],whole milk,0.05663446873411286,0.30790491984521834,1.2050317893663838
"['soda', 'whole milk']",rolls/buns,0.008845958312150484,0.22081218274111675,1.2004907779208862
"['domestic eggs', 'whole milk']",rolls/buns,0.0066090493136756485,0.22033898305084745,1.1979181306274653
['rolls/buns'],other vegetables,0.042602948652770714,0.2316196793808734,1.1970465300635258
['other vegetables'],rolls/buns,0.042602948652770714,0.22017866526537047,1.1970465300635258
"['rolls/buns', 'sausage']",whole milk,0.009354346720894764,0.30564784053156147,1.1961983731109858
['candy'],other vegetables,0.006914082358922217,0.23129251700680273,1.1953557040262242
['soda'],rolls/buns,0.03833248601931876,0.21982507288629738,1.1951241524802292
['rolls/buns'],soda,0.03833248601931876,0.2084024322830293,1.1951241524802292
['coffee'],other vegetables,0.013421453990849009,0.23117338003502627,1.194739985625057
['onions'],rolls/buns,0.00681240467717336,0.21967213114754097,1.1942926533090468
['bottled water'],rolls/buns,0.024199288256227757,0.21895124195032198,1.1903733911450616
['sliced cheese'],soda,0.005083884087442806,0.2074688796680498,1.1897705140147345
['specialty chocolate'],soda,0.00630401626842908,0.20735785953177258,1.1891338475189408
"['other vegetables', 'tropical fruit']",rolls/buns,0.007829181494661922,0.21813031161473087,1.1859102347876604
['pork'],soda,0.011896288764616167,0.20634920634920634,1.183349530288306
['dishes'],whole milk,0.0052872394509405184,0.30057803468208094,1.1763569323908736
"['shopping bags', 'whole milk']",rolls/buns,0.0052872394509405184,0.2157676348547718,1.1730650573779329
['long life bakery product'],soda,0.007625826131164209,0.20380434782608695,1.1687555456965395
['bottled water'],other vegetables,0.024809354346720894,0.22447102115915363,1.1601011524436553
['salty snack'],whole milk,0.011184544992374174,0.2956989247311828,1.1572618084883335
"['brown bread', 'whole milk']",soda,0.005083884087442806,0.20161290322580644,1.1561882817643185
"['other vegetables', 'tropical fruit']",soda,0.007219115404168785,0.20113314447592068,1.1534370121986472
['long life bakery product'],rolls/buns,0.007930859176410779,0.21195652173913043,1.152345158266638
['frozen vegetables'],rolls/buns,0.010167768174885612,0.21141649048625794,1.1494091674584557
"['fruit/vegetable juice', 'whole milk']",rolls/buns,0.005592272496187087,0.2099236641221374,1.1412931103599897
"['brown bread', 'whole milk']",rolls/buns,0.0052872394509405184,0.20967741935483872,1.139954350113233
"['shopping bags', 'soda']",other vegetables,0.005388917132689374,0.2190082644628099,1.1318687761385893
"['citrus fruit', 'other vegetables']",rolls/buns,0.005998983223182512,0.20774647887323944,1.1294563956430679
['sugar'],rolls/buns,0.007015760040671073,0.2072072072072072,1.1265245344847334
['beverages'],rolls/buns,0.005388917132689374,0.20703125,1.1255679069928135
"['pip fruit', 'whole milk']",rolls/buns,0.0062023385866802234,0.20608108108108109,1.1204021185364468
['specialty bar'],rolls/buns,0.005592272496187087,0.20446096654275092,1.111594033138726
['whipped/sour cream'],rolls/buns,0.014641586171835282,0.20425531914893616,1.110475988850076
['citrus fruit'],rolls/buns,0.01677681748856126,0.20270270270270271,1.102034870691587
['fruit/vegetable juice'],rolls/buns,0.014539908490086425,0.2011251758087201,1.093458321768249
"['shopping bags', 'soda']",whole milk,0.00681240467717336,0.2768595041322314,1.0835309284283705
"['sausage', 'soda']",whole milk,0.006710726995424504,0.27615062761506276,1.080756634538059
['candy'],whole milk,0.008235892221657347,0.2755102040816326,1.0782502416008186
"['rolls/buns', 'shopping bags']",whole milk,0.0052872394509405184,0.2708333333333333,1.0599466109563602
['specialty bar'],other vegetables,0.005592272496187087,0.20446096654275092,1.0566860777445903
['ice cream'],other vegetables,0.005083884087442806,0.2032520325203252,1.0504381186744078
['bottled beer'],other vegetables,0.016166751398068124,0.20075757575757575,1.0375463781270402
['specialty chocolate'],other vegetables,0.006100660904931368,0.20066889632107024,1.0370880690056363
['specialty chocolate'],whole milk,0.008032536858159633,0.26421404682274247,1.0340410467575296
['beverages'],whole milk,0.00681240467717336,0.26171875,1.0242753307799444
"['bottled water', 'soda']",whole milk,0.0075241484494153535,0.2596491228070175,1.0161755363338707
['bottled beer'],whole milk,0.02043721403152008,0.2537878787878788,0.9932366843926731
